AttackName,IsTargeted,DefenseName,ImageId,PredictedLabel,TrueLabel,TargetClass
step_target_class,True,ens_adv_inception_resnet_v2,e9811aebe8bed6e5,336,336,410
noop,False,ens_adv_inception_resnet_v2,c10f6e0689efbc1c,888,888,297
random_noise,False,ens_adv_inception_resnet_v2,3e7b01ba495f15f9,708,708,410
step_target_class,True,ens_adv_inception_resnet_v2,8af30e5c3fa48a08,696,696,71
noop,False,ens_adv_inception_resnet_v2,0db0952967f6faa6,816,816,552
fgsm,False,ens_adv_inception_resnet_v2,a7f9b28e30d19d85,662,662,699
step_target_class,True,ens_adv_inception_resnet_v2,1a95932427129cda,657,657,465
step_target_class,True,ens_adv_inception_resnet_v2,df58f94361c6d105,610,610,13
fgsm,False,ens_adv_inception_resnet_v2,23955512cd0e1191,898,476,742
step_target_class,True,ens_adv_inception_resnet_v2,648231d9393250fd,548,548,650
step_target_class,True,ens_adv_inception_resnet_v2,23f9d18d531eb148,479,479,851
step_target_class,True,ens_adv_inception_resnet_v2,61131df39f19a4a0,615,615,867
step_target_class,True,ens_adv_inception_resnet_v2,7d2e9b03ec1b630b,401,401,535
step_target_class,True,ens_adv_inception_resnet_v2,55b85f4336d9603a,880,880,30
step_target_class,True,ens_adv_inception_resnet_v2,7a291389e67a8a07,417,417,637
step_target_class,True,ens_adv_inception_resnet_v2,8b7a5446dae48ac1,320,309,363
step_target_class,True,ens_adv_inception_resnet_v2,38d8d105d5e70c80,422,422,755
noop,False,ens_adv_inception_resnet_v2,3692f6967c632fee,806,806,569
random_noise,False,ens_adv_inception_resnet_v2,513b3032ed1f388c,114,114,542
iter_target_class,True,ens_adv_inception_resnet_v2,d016b3204e7ca96e,792,792,778
iter_target_class,True,ens_adv_inception_resnet_v2,32c0e4647ce5a812,327,327,743
iter_target_class,True,ens_adv_inception_resnet_v2,79fa9855119ffeea,479,479,506
iter_target_class,True,ens_adv_inception_resnet_v2,97025d82ec9860dc,676,676,574
iter_target_class,True,ens_adv_inception_resnet_v2,943274babd06a662,625,669,678
iter_target_class,True,ens_adv_inception_resnet_v2,3d75d9676ad6361c,151,151,517
iter_target_class,True,ens_adv_inception_resnet_v2,558a7b66b78ba65b,422,422,668
iter_target_class,True,ens_adv_inception_resnet_v2,9f6fe669276f04cf,920,920,697
iter_target_class,True,ens_adv_inception_resnet_v2,b19e2df06dbcccd9,673,673,816
iter_target_class,True,ens_adv_inception_resnet_v2,0d65cb9d26de4d37,571,571,336
random_noise,False,ens_adv_inception_resnet_v2,fe92a88132b5d67b,931,963,247
fgsm,False,ens_adv_inception_resnet_v2,1f4227ce24232867,34,34,942
fgsm,False,ens_adv_inception_resnet_v2,f6437ed4f1b8fe23,302,302,843
noop,False,ens_adv_inception_resnet_v2,938ada2f2bfa2b68,844,844,918
random_noise,False,ens_adv_inception_resnet_v2,8bb7d10e97694eb5,143,143,393
noop,False,ens_adv_inception_resnet_v2,06a0e36c443746b5,354,354,232
iter_target_class,True,ens_adv_inception_resnet_v2,d05076189b7fd185,708,708,765
iter_target_class,True,ens_adv_inception_resnet_v2,4edeacef9fb8ec90,719,719,997
random_noise,False,ens_adv_inception_resnet_v2,de282cea97167923,305,305,656
step_target_class,True,ens_adv_inception_resnet_v2,baeb1300832574aa,972,972,660
noop,False,ens_adv_inception_resnet_v2,b1e69e9c3d740f4c,4,4,833
fgsm,False,ens_adv_inception_resnet_v2,4a0bac33f8e81e60,407,407,857
random_noise,False,ens_adv_inception_resnet_v2,3a7d9bd310202e93,790,790,660
step_target_class,True,ens_adv_inception_resnet_v2,43fa89c17e628c06,133,133,885
step_target_class,True,ens_adv_inception_resnet_v2,acd99e9b7128395a,859,859,753
step_target_class,True,ens_adv_inception_resnet_v2,fecd59b8de8ae6f7,820,820,793
random_noise,False,ens_adv_inception_resnet_v2,422d08407aeed1be,114,114,44
step_target_class,True,ens_adv_inception_resnet_v2,a8dd9ba15f7b817b,806,806,740
step_target_class,True,ens_adv_inception_resnet_v2,4bb12984b41d0834,34,34,8
step_target_class,True,ens_adv_inception_resnet_v2,422d08407aeed1be,114,114,44
step_target_class,True,ens_adv_inception_resnet_v2,2c9398f44d099e0f,522,522,482
step_target_class,True,ens_adv_inception_resnet_v2,56dbd7d814ef5c58,254,254,277
step_target_class,True,ens_adv_inception_resnet_v2,38c6124f40b8d845,896,896,19
step_target_class,True,ens_adv_inception_resnet_v2,4f9f0b75f5b04524,58,58,897
step_target_class,True,ens_adv_inception_resnet_v2,686ea4ec999364ff,459,459,554
iter_target_class,True,ens_adv_inception_resnet_v2,9d5ef11ec55123e5,100,100,513
fgsm,False,ens_adv_inception_resnet_v2,95d6a4087f394d8b,750,750,541
noop,False,ens_adv_inception_resnet_v2,4f9f0b75f5b04524,58,58,897
fgsm,False,ens_adv_inception_resnet_v2,796e23f8dbf9a7a2,607,607,835
iter_target_class,True,ens_adv_inception_resnet_v2,8c975de17f3247d1,650,650,526
noop,False,ens_adv_inception_resnet_v2,43694caa12d5f823,979,979,757
random_noise,False,ens_adv_inception_resnet_v2,bb03be3702584eeb,672,672,624
noop,False,ens_adv_inception_resnet_v2,02eb799d147d5f91,625,625,773
iter_target_class,True,ens_adv_inception_resnet_v2,5f3ea3c6b683fb57,773,773,62
noop,False,ens_adv_inception_resnet_v2,1a95932427129cda,657,657,465
noop,False,ens_adv_inception_resnet_v2,3efa3df701898afd,723,737,1000
iter_target_class,True,ens_adv_inception_resnet_v2,c17d39b1eba4cc03,669,669,732
iter_target_class,True,ens_adv_inception_resnet_v2,114c98c078c5aab0,50,50,108
iter_target_class,True,ens_adv_inception_resnet_v2,abe9504895f6e8dd,566,566,607
iter_target_class,True,ens_adv_inception_resnet_v2,3617bfc5d06bc196,885,885,554
iter_target_class,True,ens_adv_inception_resnet_v2,aa07ba1587ec047e,469,469,900
iter_target_class,True,ens_adv_inception_resnet_v2,af2ac1705dc19a5f,384,384,99
iter_target_class,True,ens_adv_inception_resnet_v2,5d8085ae68e07d72,709,709,643
iter_target_class,True,ens_adv_inception_resnet_v2,e7b61bec5e4ca40e,324,324,674
iter_target_class,True,ens_adv_inception_resnet_v2,6ab876a15af539c4,984,984,611
iter_target_class,True,ens_adv_inception_resnet_v2,f9f36f7774d73820,305,305,723
iter_target_class,True,ens_adv_inception_resnet_v2,69a3493d13953e1f,520,520,407
iter_target_class,True,ens_adv_inception_resnet_v2,1ef172b89f4a39cf,51,51,536
iter_target_class,True,ens_adv_inception_resnet_v2,59e9bdbb7a3fc4ba,518,518,407
random_noise,False,ens_adv_inception_resnet_v2,b3c384a2d1a391c0,631,631,456
random_noise,False,ens_adv_inception_resnet_v2,668bc83a884d24f9,3,3,391
iter_target_class,True,ens_adv_inception_resnet_v2,b7d9e1d8cf1d7912,519,519,485
iter_target_class,True,ens_adv_inception_resnet_v2,82179b1d313e0e23,830,830,902
iter_target_class,True,ens_adv_inception_resnet_v2,be9a3bea2989a0b4,718,718,677
iter_target_class,True,ens_adv_inception_resnet_v2,5cf72b48fdf5e419,630,630,744
iter_target_class,True,ens_adv_inception_resnet_v2,f6d5c95ce7908a58,561,561,872
iter_target_class,True,ens_adv_inception_resnet_v2,8d17aa69b4fd7b45,407,407,590
fgsm,False,ens_adv_inception_resnet_v2,330b9cb3cd80c88b,534,534,431
step_target_class,True,ens_adv_inception_resnet_v2,911aebf30626ce02,875,875,731
iter_target_class,True,ens_adv_inception_resnet_v2,1dc0533f87996962,566,566,853
fgsm,False,ens_adv_inception_resnet_v2,46a489dcff5471a4,920,920,590
fgsm,False,ens_adv_inception_resnet_v2,a8c3363bbcc7015c,739,739,840
iter_target_class,True,ens_adv_inception_resnet_v2,8f97e3fface13e4d,472,472,548
step_target_class,True,ens_adv_inception_resnet_v2,6a940d1bf69f1d10,558,558,433
iter_target_class,True,ens_adv_inception_resnet_v2,2e854fca826e54b3,858,858,596
fgsm,False,ens_adv_inception_resnet_v2,d7d8fc1442a82a8e,22,22,846
step_target_class,True,ens_adv_inception_resnet_v2,f7947af6545be760,418,418,722
fgsm,False,ens_adv_inception_resnet_v2,72e6ba0cc7fb30a6,875,875,834
fgsm,False,ens_adv_inception_resnet_v2,4d1237ccbd9a5b4b,815,815,423
fgsm,False,ens_adv_inception_resnet_v2,e957c417fcd20c5b,820,820,791
fgsm,False,ens_adv_inception_resnet_v2,04546cc5e537d7cd,426,426,649
fgsm,False,ens_adv_inception_resnet_v2,686ea4ec999364ff,459,459,554
fgsm,False,ens_adv_inception_resnet_v2,8f9c1e4fd9f4cb2e,17,17,498
fgsm,False,ens_adv_inception_resnet_v2,4bb12984b41d0834,34,34,8
fgsm,False,ens_adv_inception_resnet_v2,4f9f0b75f5b04524,58,58,897
iter_target_class,True,ens_adv_inception_resnet_v2,da4b3e38b069d735,777,777,691
step_target_class,True,ens_adv_inception_resnet_v2,84640859ee739095,720,720,580
iter_target_class,True,ens_adv_inception_resnet_v2,7529b42e71769777,477,477,618
step_target_class,True,ens_adv_inception_resnet_v2,7069a117c92d27a4,546,546,186
iter_target_class,True,ens_adv_inception_resnet_v2,72ac2a5af79e26d5,718,718,862
iter_target_class,True,ens_adv_inception_resnet_v2,51d1c77f80467b59,977,977,538
fgsm,False,ens_adv_inception_resnet_v2,aa4e1cf9cb6e7801,896,896,840
iter_target_class,True,ens_adv_inception_resnet_v2,8af30e5c3fa48a08,696,696,71
iter_target_class,True,ens_adv_inception_resnet_v2,7e5c847bafc4d50c,909,909,529
iter_target_class,True,ens_adv_inception_resnet_v2,5528f7330399485f,74,74,212
noop,False,ens_adv_inception_resnet_v2,3b32eca218ed3dbe,742,742,838
noop,False,ens_adv_inception_resnet_v2,b76e552d4b3ec0c3,992,992,191
noop,False,ens_adv_inception_resnet_v2,cec46dbd1fa3473a,898,898,246
noop,False,ens_adv_inception_resnet_v2,d8b0101e2459882a,655,655,88
noop,False,ens_adv_inception_resnet_v2,62c7958e7cd80cca,402,402,757
noop,False,ens_adv_inception_resnet_v2,398720b8f19d5b84,697,697,700
noop,False,ens_adv_inception_resnet_v2,69788a29e7436808,310,310,50
noop,False,ens_adv_inception_resnet_v2,29fe8d653950a631,80,80,542
noop,False,ens_adv_inception_resnet_v2,4cd90a6459ce9571,719,719,622
noop,False,ens_adv_inception_resnet_v2,69a3493d13953e1f,520,520,407
fgsm,False,ens_adv_inception_resnet_v2,46b657df12fd7c26,284,284,724
fgsm,False,ens_adv_inception_resnet_v2,6841e385fe79177f,830,830,833
fgsm,False,ens_adv_inception_resnet_v2,3692f6967c632fee,806,806,569
step_target_class,True,ens_adv_inception_resnet_v2,72d85232abd98067,471,471,599
fgsm,False,ens_adv_inception_resnet_v2,54153d17b11b495c,657,657,551
fgsm,False,ens_adv_inception_resnet_v2,e6e677a28e3bd6d7,604,604,160
fgsm,False,ens_adv_inception_resnet_v2,38bdd950c1d08be6,133,133,891
fgsm,False,ens_adv_inception_resnet_v2,19b5bea9a7608a92,778,778,435
fgsm,False,ens_adv_inception_resnet_v2,ef5b1e5a76ae66dc,540,540,725
fgsm,False,ens_adv_inception_resnet_v2,17f3b8a057bc01be,859,859,575
fgsm,False,ens_adv_inception_resnet_v2,6afe58efa85756dc,929,929,849
fgsm,False,ens_adv_inception_resnet_v2,ed9b2813b9245e52,880,880,676
iter_target_class,True,ens_adv_inception_resnet_v2,263c7bcd59502625,480,480,651
noop,False,ens_adv_inception_resnet_v2,b0bb1ea9bcc45800,845,845,456
noop,False,ens_adv_inception_resnet_v2,32c0e4647ce5a812,327,327,743
noop,False,ens_adv_inception_resnet_v2,8c609b06a60af060,499,499,291
noop,False,ens_adv_inception_resnet_v2,fa2a7d600b62174e,521,521,572
noop,False,ens_adv_inception_resnet_v2,42e55ac6782d4d99,974,974,819
noop,False,ens_adv_inception_resnet_v2,5d6b9cadb6f9e1cd,896,896,746
random_noise,False,ens_adv_inception_resnet_v2,7e5c847bafc4d50c,909,909,529
iter_target_class,True,ens_adv_inception_resnet_v2,cc8d850717026796,662,662,791
iter_target_class,True,ens_adv_inception_resnet_v2,150249123e81930d,923,923,485
iter_target_class,True,ens_adv_inception_resnet_v2,a28beac14b9037da,405,405,351
iter_target_class,True,ens_adv_inception_resnet_v2,54a6b2cd7f89220e,918,918,171
iter_target_class,True,ens_adv_inception_resnet_v2,a3c651cf20ee2d34,641,641,561
iter_target_class,True,ens_adv_inception_resnet_v2,641d03527848417f,341,341,450
iter_target_class,True,ens_adv_inception_resnet_v2,82b6f0bc71f5d0af,563,563,578
iter_target_class,True,ens_adv_inception_resnet_v2,4a1a488e8a975f7c,920,920,833
noop,False,ens_adv_inception_resnet_v2,abd121ef53a69ef8,240,240,335
noop,False,ens_adv_inception_resnet_v2,95fbd20d0aaf319a,826,826,300
noop,False,ens_adv_inception_resnet_v2,7d599306068f4594,717,717,514
noop,False,ens_adv_inception_resnet_v2,01dd15caa1b2c7b4,304,304,551
noop,False,ens_adv_inception_resnet_v2,324278ff7f22b4eb,498,498,303
noop,False,ens_adv_inception_resnet_v2,ad333e5d6953cbbf,633,633,297
noop,False,ens_adv_inception_resnet_v2,af3736cca01a2d28,318,318,766
noop,False,ens_adv_inception_resnet_v2,49591319edeb6b3a,309,309,416
noop,False,ens_adv_inception_resnet_v2,517dc655edeaf344,430,430,920
noop,False,ens_adv_inception_resnet_v2,d0029b3675b792ae,790,790,902
step_target_class,True,ens_adv_inception_resnet_v2,ed3573d0c197fbaf,848,848,190
noop,False,ens_adv_inception_resnet_v2,1478a0fc99a988db,776,776,928
noop,False,ens_adv_inception_resnet_v2,1cfa5381359bff9f,467,422,852
fgsm,False,ens_adv_inception_resnet_v2,7ca714cdcd5d36d9,780,780,106
noop,False,ens_adv_inception_resnet_v2,820ae900a943d605,888,888,701
iter_target_class,True,ens_adv_inception_resnet_v2,9fe19d5c6dab83a3,455,455,805
noop,False,ens_adv_inception_resnet_v2,3302a8c24caf20f4,704,704,548
noop,False,ens_adv_inception_resnet_v2,d3aa8ee50458c020,431,431,874
noop,False,ens_adv_inception_resnet_v2,5fc906f27c8975d2,979,979,367
noop,False,ens_adv_inception_resnet_v2,c9ddfb1043177de8,975,975,117
noop,False,ens_adv_inception_resnet_v2,37e7dc99bf2704c7,550,664,610
noop,False,ens_adv_inception_resnet_v2,0bd5123017590e39,566,566,430
random_noise,False,ens_adv_inception_resnet_v2,8724748782cb6c31,76,76,647
fgsm,False,ens_adv_inception_resnet_v2,1f7c25207bc3e303,476,476,979
fgsm,False,ens_adv_inception_resnet_v2,408bae58c26a8076,133,133,761
random_noise,False,ens_adv_inception_resnet_v2,f9f36f7774d73820,305,305,723
fgsm,False,ens_adv_inception_resnet_v2,d392f0639c17f396,808,808,590
fgsm,False,ens_adv_inception_resnet_v2,bfb2aaf48d7fc08c,979,979,953
fgsm,False,ens_adv_inception_resnet_v2,ac2a8a4777dbe746,896,896,46
fgsm,False,ens_adv_inception_resnet_v2,d72f34526e12fd83,442,442,325
fgsm,False,ens_adv_inception_resnet_v2,1394faa319bd353c,610,610,507
random_noise,False,ens_adv_inception_resnet_v2,d3551db0b83c8fc0,618,618,324
fgsm,False,ens_adv_inception_resnet_v2,5d23b04cc45bc37b,518,518,737
random_noise,False,ens_adv_inception_resnet_v2,a187afb98f295057,121,121,755
fgsm,False,ens_adv_inception_resnet_v2,3841b33c9797cbf1,909,909,953
random_noise,False,ens_adv_inception_resnet_v2,328d99215b19c8c7,806,806,926
random_noise,False,ens_adv_inception_resnet_v2,f963957ccfa82f6b,143,143,8
fgsm,False,ens_adv_inception_resnet_v2,72d85232abd98067,471,471,599
fgsm,False,ens_adv_inception_resnet_v2,348618ddbde3a39c,387,386,460
fgsm,False,ens_adv_inception_resnet_v2,79a5625805a08253,766,766,805
random_noise,False,ens_adv_inception_resnet_v2,55b85f4336d9603a,880,880,30
fgsm,False,ens_adv_inception_resnet_v2,6d6078c60e59e9f4,985,985,797
fgsm,False,ens_adv_inception_resnet_v2,da7e65bc80814f37,788,788,603
fgsm,False,ens_adv_inception_resnet_v2,84640859ee739095,720,720,580
fgsm,False,ens_adv_inception_resnet_v2,0be391239ccba0f2,719,719,996
fgsm,False,ens_adv_inception_resnet_v2,0e0299d6352a3fb8,539,539,4
fgsm,False,ens_adv_inception_resnet_v2,55e85d7b58024966,968,968,615
noop,False,ens_adv_inception_resnet_v2,6bb6cf032c1286c5,468,468,367
noop,False,ens_adv_inception_resnet_v2,602f2c3749d6021e,747,747,106
noop,False,ens_adv_inception_resnet_v2,e89d48768917f563,459,459,308
noop,False,ens_adv_inception_resnet_v2,3df888fc3b1df464,955,955,383
noop,False,ens_adv_inception_resnet_v2,bb03be3702584eeb,672,672,624
noop,False,ens_adv_inception_resnet_v2,83896b9fb7e9c2f8,537,537,547
noop,False,ens_adv_inception_resnet_v2,a7f9b28e30d19d85,662,662,699
random_noise,False,ens_adv_inception_resnet_v2,1e408a8d1e2cdc74,982,769,779
iter_target_class,True,ens_adv_inception_resnet_v2,789417c091011f53,345,345,177
iter_target_class,True,ens_adv_inception_resnet_v2,8d68931ba23fdeb7,842,842,800
iter_target_class,True,ens_adv_inception_resnet_v2,ab8329c28d8538c3,469,469,13
iter_target_class,True,ens_adv_inception_resnet_v2,65c1808390bd18c5,686,686,587
iter_target_class,True,ens_adv_inception_resnet_v2,d1709eec353a6f93,297,297,556
noop,False,ens_adv_inception_resnet_v2,fa3aae44c2675e88,771,771,375
iter_target_class,True,ens_adv_inception_resnet_v2,6cae4a23623d142b,583,583,440
iter_target_class,True,ens_adv_inception_resnet_v2,01f824264783f58d,968,968,678
iter_target_class,True,ens_adv_inception_resnet_v2,648231d9393250fd,548,548,650
fgsm,False,ens_adv_inception_resnet_v2,dd4d033a9a45552d,392,392,126
fgsm,False,ens_adv_inception_resnet_v2,fe193683db61ac2d,744,744,1
iter_target_class,True,ens_adv_inception_resnet_v2,23f9d18d531eb148,479,479,851
fgsm,False,ens_adv_inception_resnet_v2,05437214d1ba9580,810,810,118
iter_target_class,True,ens_adv_inception_resnet_v2,92c73d668e2cd3ce,859,859,582
noop,False,ens_adv_inception_resnet_v2,61131df39f19a4a0,615,615,867
noop,False,ens_adv_inception_resnet_v2,7d2e9b03ec1b630b,401,401,535
noop,False,ens_adv_inception_resnet_v2,648231d9393250fd,548,548,650
noop,False,ens_adv_inception_resnet_v2,23f9d18d531eb148,479,479,851
noop,False,ens_adv_inception_resnet_v2,8b7a5446dae48ac1,309,309,363
noop,False,ens_adv_inception_resnet_v2,38d8d105d5e70c80,422,422,755
noop,False,ens_adv_inception_resnet_v2,55b85f4336d9603a,880,880,30
noop,False,ens_adv_inception_resnet_v2,7a291389e67a8a07,417,417,637
fgsm,False,ens_adv_inception_resnet_v2,02eb799d147d5f91,625,625,773
fgsm,False,ens_adv_inception_resnet_v2,493e327b171ab0c3,831,831,856
step_target_class,True,ens_adv_inception_resnet_v2,6d2d82bc1ba0a956,52,52,664
random_noise,False,ens_adv_inception_resnet_v2,69854b68476d5068,893,893,733
random_noise,False,ens_adv_inception_resnet_v2,7b6a9bf5b175e3b2,558,558,599
random_noise,False,ens_adv_inception_resnet_v2,afe045d68f1a60d0,990,990,956
random_noise,False,ens_adv_inception_resnet_v2,ae24c23192976a40,752,752,888
random_noise,False,ens_adv_inception_resnet_v2,be95f5be87f6fadd,459,459,603
random_noise,False,ens_adv_inception_resnet_v2,0dffbfa7ba43cb90,962,962,95
random_noise,False,ens_adv_inception_resnet_v2,c755f3b0f89028fc,570,566,827
random_noise,False,ens_adv_inception_resnet_v2,67a08d685abf7fb6,739,739,710
random_noise,False,ens_adv_inception_resnet_v2,f4902a569fa12171,950,950,992
step_target_class,True,ens_adv_inception_resnet_v2,d7c1d1632cf0acc7,404,404,873
fgsm,False,ens_adv_inception_resnet_v2,5bdb8268eadf57d8,852,852,968
random_noise,False,ens_adv_inception_resnet_v2,7d4186ce0332245d,450,976,936
random_noise,False,ens_adv_inception_resnet_v2,a8dd9ba15f7b817b,806,806,740
random_noise,False,ens_adv_inception_resnet_v2,2b741c5c635a7295,108,108,634
random_noise,False,ens_adv_inception_resnet_v2,43fa89c17e628c06,133,133,885
random_noise,False,ens_adv_inception_resnet_v2,43694caa12d5f823,979,979,757
random_noise,False,ens_adv_inception_resnet_v2,fecd59b8de8ae6f7,820,820,793
random_noise,False,ens_adv_inception_resnet_v2,33197fa6ae88508a,848,848,30
random_noise,False,ens_adv_inception_resnet_v2,8e3324c208eb9a3b,822,822,741
fgsm,False,ens_adv_inception_resnet_v2,be97d1e63c32043e,95,95,230
random_noise,False,ens_adv_inception_resnet_v2,4de063bd5b838f11,2,2,289
random_noise,False,ens_adv_inception_resnet_v2,87937b805302f958,418,418,873
fgsm,False,ens_adv_inception_resnet_v2,e37b556e8889d2ec,752,752,618
noop,False,ens_adv_inception_resnet_v2,4d0c0f35a0c00bdc,680,680,432
noop,False,ens_adv_inception_resnet_v2,d4579363596fbf21,833,833,889
noop,False,ens_adv_inception_resnet_v2,064e1cc405062c85,108,108,135
fgsm,False,ens_adv_inception_resnet_v2,6ad1230d612d7eb7,438,438,680
fgsm,False,ens_adv_inception_resnet_v2,5d77597361d06d2b,585,904,92
fgsm,False,ens_adv_inception_resnet_v2,a193f7ae7d550a82,738,738,631
fgsm,False,ens_adv_inception_resnet_v2,45315ea51da415ab,356,356,189
noop,False,ens_adv_inception_resnet_v2,4f722cab5573a5fb,885,885,392
